"code","name"
"518510029201","TÉCNICO SUPERIOR en Educación y Control Ambiental"
"518520021102","TÉCNICO SUPERIOR gestión y organización de los recursos naturales y paisajísticos"
"518520021103","TÉCNICO SUPERIOR en Paisajismo y Medio Rural"
"518520021104","TÉCNICO SUPERIOR en Gestión Forestal y del Medio Natural"
"518610028407","TÉCNICO SUPERIOR en Coordinación de Emergencias y Protección Civil"
"518620027504","TÉCNICO SUPERIOR prevención de riesgos profesionales"
"518630093101","TITULADO escala de suboficiales de las FAS"
"518630093102","TITULADO escala de suboficiales de la guardia civil"
"541400066301","DIPLOMATURA en educación social"
"541430063304","MAESTRO, especialidad de educación infantil"
"541440063301","MAESTRO, especialidad de audición y lenguaje"
"541440063302","MAESTRO, especialidad de educación especial"
"541440063306","MAESTRO, especialidad de educación primaria"
"541460063303","MAESTRO, especialidad de educación física"
"541460063305","MAESTRO, especialidad de educación musical"
"541460063307","MAESTRO, especialidad de lengua extranjera"
"542110037101","DIPLOMATURA en conservación y restauración de bienes culturales -arqueología-"
"542110037102","DIPLOMATURA en conservación y restauración de bienes culturales -documento gráfico-"
"542110037103","DIPLOMATURA en conservación y restauración de bienes culturales -escultura-"
"542110037104","DIPLOMATURA en conservación y restauración de bienes culturales -pintura-"
"542110037105","DIPLOMATURA en conservación y restauración de bienes culturales -textiles-"
"542130032201","DIPLOMATURA en diseño gráfico"
"542140032101","DIPLOMATURA diseño de interiores"
"542140032301","DIPLOMATURA en diseño de productos"
"542140032302","DIPLOMATURA en diseño de moda"
"542150035102","DIPLOMATURA en Cerámica"
"542150035201","DIPLOMATURA en vidrio"
"542210092101","DIPLOMATURA en ciclo de estudios superiores eclesiásticos"
"542210092102","DIPLOMATURA en ciencias religiosas"
"542210092103","DIPLOMATURA en estudios eclesiásticos"
"542220083401","DIPLOMATURA en traducción e interpretación"
"543220063401","DIPLOMATURA en biblioteconomía y documentación"
"543400064101","DIPLOMATURA en ciencias empresariales"
"543400073501","INGENIERO TÉCNICO en organización industrial"
"543450064301","DIPLOMATURA en relaciones laborales"
"543450065101","DIPLOMATURA en gestión y administración publica"
"544620053401","DIPLOMATURA en estadística"
"544810075101","INGENIERO TÉCNICO en informática de gestión"
"544810075102","INGENIERO TÉCNICO en informática de sistemas"
"545200073301","INGENIERO TÉCNICO en diseño industrial"
"545210073403","INGENIERO TÉCNICO industrial, especialidad en mecánica"
"545220073401","INGENIERO TÉCNICO industrial, especialidad en electricidad"
"545230073402","INGENIERO TÉCNICO industrial, especialidad en electrónica industrial"
"545230074103","DIPLOMATURA en radioelectrónica naval"
"545230075201","INGENIERO TÉCNICO de telecomunicación, especialidad en sistemas electrónicos"
"545230075202","INGENIERO TÉCNICO de telecomunicación, especialidad en sistemas de telecomunicación"
"545230075203","INGENIERO TÉCNICO de telecomunicación, especialidad en sonido e imagen"
"545230075204","INGENIERO TÉCNICO de telecomunicación, especialidad en telemática"
"545240073404","INGENIERO TÉCNICO industrial, especialidad en química industrial"
"545250071101","INGENIERO TÉCNICO aeronáutico, especialidad en aeromotores"
"545250071102","INGENIERO TÉCNICO aeronáutico, especialidad en aeronavegación"
"545250071103","INGENIERO TÉCNICO aeronáutico, especialidad en aeronaves"
"545250071104","INGENIERO TÉCNICO aeronáutico, especialidad en aeropuertos"
"545250071105","INGENIERO TÉCNICO aeronáutico, especialidad en equipos y materiales aerospaciales"
"545250074101","DIPLOMATURA en máquinas navales"
"545250074104","INGENIERO TÉCNICO naval, especialidad en estructuras marinas"
"545250074105","INGENIERO TÉCNICO naval, especialidad en propulsión y servicios del buque"
"545410076103","INGENIERO TÉCNICO agrícola, especialidad en industrias agrarias y alimentarias"
"545420073405","INGENIERO TÉCNICO industrial, especialidad textil"
"545440076501","INGENIERO TÉCNICO de minas, especialidad en explotación de minas"
"545440076502","INGENIERO TÉCNICO de minas, especialidad en instalaciones electromecánicas mineras"
"545440076503","INGENIERO TÉCNICO de minas, especialidad en mineralurgia y metalurgia"
"545440076504","INGENIERO TÉCNICO de minas, especialidad en recursos energéticos, combustibles y explosivos"
"545440076505","INGENIERO TÉCNICO de minas, especialidad en sondeos y prospecciones mineras"
"545810072101","ARQUITECTO TÉCNICO"
"545810076301","INGENIERO TÉCNICO en topografía"
"545820072201","INGENIERO TÉCNICO de obras publicas, especialidad en construcciones civiles"
"545820072202","INGENIERO TÉCNICO de obras publicas, especialidad en hidrología"
"545820072203","INGENIERO TÉCNICO de obras publicas, especialidad en transportes y servicios urbanos"
"546210076101","INGENIERO TÉCNICO agrícola, especialidad en explotaciones agropecuarias"
"546210076104","INGENIERO TÉCNICO agrícola, especialidad en mecanización y construcciones rurales"
"546220076102","INGENIERO TÉCNICO agrícola, especialidad en hortofruticultura y jardinería"
"546230076201","INGENIERO TÉCNICO forestal, especialidad en explotaciones forestales"
"546230076202","INGENIERO TÉCNICO forestal, especialidad en industrias forestales"
"547230042101","DIPLOMATURA en enfermería"
"547250053301","DIPLOMATURA en óptica y optometría"
"547260042201","DIPLOMATURA en fisioterapia"
"547260042301","DIPLOMATURA en logopedia"
"547260042401","DIPLOMATURA en podología"
"547260042501","DIPLOMATURA en terapia ocupacional"
"547260051101","DIPLOMATURA en nutrición humana y dietética"
"547620066401","DIPLOMATURA en trabajo social"
"548120066501","DIPLOMATURA en turismo"
"548400074102","DIPLOMATURA en navegación marítima"
"548400091101","DIPLOMATURA piloto comercial de primera clase"
"548400091102","DIPLOMATURA piloto de transporte de línea aérea: modalidad avión"
"548400091103","DIPLOMATURA piloto de transporte de línea aérea: modalidad helicóptero"
"548630093101","TITULADO en enseñanza militar, escala de oficiales FAS"
"548630093102","TITULADO guardia civil, escala de oficiales"
"551420063101","LICENCIATURA en pedagogía"
"551420063201","LICENCIATURA en psicopedagogía"
"552110081101","LICENCIATURA en bellas artes"
"552110081201","LICENCIATURA en historia del arte"
"552120036101","TÍTULO SUPERIOR de música- pedagogía, cualquier especialidad-"
"552120036102","TÍTULO SUPERIOR de música- cualquier otra especialidad-"
"552120036201","TÍTULO SUPERIOR de danza- coreografía y técnicas de interpretación de la danza-"
"552120036202","TÍTULO SUPERIOR de danza- pedagogía de la danza-"
"552120036301","TÍTULO SUPERIOR de arte dramático, dirección de escena y dramaturgia -dirección de escena-"
"552120036302","TÍTULO SUPERIOR de arte dramático, dirección de escena y dramaturgia -dramaturgia-"
"552120036303","TÍTULO SUPERIOR de arte dramático, escenografía"
"552120036304","TÍTULO SUPERIOR de arte dramático, interpretación -interpretación teatral-"
"552120036305","TÍTULO SUPERIOR de arte dramático, interpretación -interpretación gestual-"
"552120036306","TÍTULO SUPERIOR de arte dramático, interpretación -interpretación con objetos-"
"552120036307","TÍTULO SUPERIOR de arte dramático, interpretación -teatro musical-"
"552120081301","LICENCIATURA en historia y ciencias de la música"
"552120092102","LICENCIATURA en canto gregoriano"
"552120092106","LICENCIATURA en dirección coral"
"552120092112","LICENCIATURA en música sacra"
"552120092113","LICENCIATURA en órgano"
"552130061101","LICENCIATURA en comunicación audiovisual"
"552200083201","LICENCIATURA en lingüística"
"552200083301","LICENCIATURA en teoría de la literatura y literatura comparada"
"552200084201","LICENCIATURA en humanidades"
"552210092103","LICENCIATURA en ciencias religiosas"
"552210092107","LICENCIATURA en estudios del oriente antiguo"
"552210092108","LICENCIATURA en estudios eclesiásticos"
"552210092109","LICENCIATURA en estudios eclesiásticos orientales"
"552210092110","LICENCIATURA en historia eclesiástica"
"552210092111","LICENCIATURA en misionología"
"552210092114","LICENCIATURA en sagrada escritura"
"552210092115","LICENCIATURA en sagrada liturgia"
"552210092116","LICENCIATURA en teología"
"552220083101","LICENCIATURA en filología alemana"
"552220083102","LICENCIATURA en filología árabe"
"552220083104","LICENCIATURA en filología clásica"
"552220083105","LICENCIATURA en filología eslava"
"552220083106","LICENCIATURA en filología francesa"
"552220083108","LICENCIATURA en filología hebrea"
"552220083110","LICENCIATURA en filología inglesa"
"552220083111","LICENCIATURA en filología italiana"
"552220083112","LICENCIATURA en filología portuguesa"
"552220083113","LICENCIATURA en filología románica"
"552220083115","LICENCIATURA en Estudios de Asia Oriental"
"552220083401","LICENCIATURA en traducción e interpretación"
"552230083103","LICENCIATURA en filología catalana"
"552230083107","LICENCIATURA en filología gallega"
"552230083109","LICENCIATURA en filología hispánica"
"552230083114","LICENCIATURA en filología vasca"
"552250082201","LICENCIATURA en historia"
"552250092101","LICENCIATURA en arqueología cristiana"
"552260084101","LICENCIATURA en filosofía"
"553110066101","LICENCIATURA en psicología"
"553120065202","LICENCIATURA en criminología"
"553120066201","LICENCIATURA en sociología"
"553120082101","LICENCIATURA en antropología social y cultural"
"553120082102","LICENCIATURA en estudios de Asia Oriental"
"553120082301","LICENCIATURA en geografía"
"553130065101","LICENCIATURA en ciencias políticas y de la administración"
"553140064401","LICENCIATURA en economía"
"553210061201","LICENCIATURA en periodismo"
"553220063401","LICENCIATURA en documentación"
"553400073501","INGENIERO en organización industrial"
"553420061301","LICENCIATURA en publicidad y relaciones publicas"
"553420064501","LICENCIATURA en investigación y técnicas de mercado"
"553450064101","LICENCIATURA en administración y dirección de empresas"
"553450064301","LICENCIATURA en ciencias del trabajo"
"553800065201","LICENCIATURA en derecho"
"553800092104","LICENCIATURA en derecho canónico"
"553800092105","LICENCIATURA en derecho canónico oriental"
"554210052101","LICENCIATURA en biología"
"554210053101","LICENCIATURA en bioquímica"
"554210053102","LICENCIATURA en Biotecnología"
"554220052201","LICENCIATURA en Ciencias Ambientales"
"554410053301","LICENCIATURA en física"
"554420053501","LICENCIATURA en química"
"554430052301","LICENCIATURA en ciencias del mar"
"554430052401","LICENCIATURA en geología"
"554430076401","INGENIERO geólogo"
"554610053401","LICENCIATURA en matemáticas"
"554620053201","LICENCIATURA en ciencias y técnicas estadísticas"
"554620064201","LICENCIATURA en ciencias actuariales y financieras"
"554810075102","INGENIERO en informática"
"555200073401","INGENIERO industrial"
"555210073101","INGENIERO de materiales"
"555230073201","INGENIERO en automática y electrónica industrial"
"555230074103","LICENCIATURA en radioelectrónica naval"
"555230075101","INGENIERO en electrónica"
"555230075201","INGENIERO de telecomunicación"
"555240053102","LICENCIATURA en biotecnología"
"555240073601","INGENIERO químico"
"555250071101","INGENIERO aeronáutico"
"555250071102","INGENIERO de sistemas de defensa"
"555250074101","LICENCIATURA en máquinas navales"
"555250074104","INGENIERO naval y oceánico"
"555410051101","LICENCIATURA en ciencia y tecnología de los alimentos"
"555410051201","LICENCIATURA en enología"
"555440076501","INGENIERO de minas"
"555810072101","ARQUITECTURA arquitecto"
"555810076301","INGENIERO en geodesia y cartografía"
"555820072201","INGENIERO de caminos, canales y puertos"
"556210076101","INGENIERO agrónomo"
"556230076201","INGENIERO de montes"
"556410041401","LICENCIATURA en veterinaria"
"557210041201","LICENCIATURA en medicina"
"557240041301","LICENCIATURA en odontología"
"557270041101","LICENCIATURA en farmacia"
"558130062101","LICENCIATURA en ciencias de la actividad física y del deporte"
"558400074102","LICENCIATURA en náutica y transporte marítimo"
"558510052201","LICENCIATURA en ciencias ambientales"
"558610093102","TITULADO escalas ejecutiva y superior del cuerpo nacional de policía"
"558630093101","TITULADO enseñanza militar, escala superior de oficiales FAS"
"558630093103","TITULADO guardia civil, escala superior de oficiales"
"563110066101","PSICÓLOGO ESPECIALISTA en psicología clínica"
"564210041106","FARMACÉUTICO ESPECIALISTA en farmacología experimental"
"564210041107","FARMACÉUTICO ESPECIALISTA en microbiología industrial"
"564210041113","FARMACÉUTICO ESPECIALISTA en toxicología experimental y analítica"
"565240041105","FARMACÉUTICO ESPECIALISTA en farmacia industrial y galénica"
"565410041112","FARMACÉUTICO ESPECIALISTA en tecnología e higiene alimentaria"
"567210041101","FARMACÉUTICO ESPECIALISTA en análisis clínicos"
"567210041103","FARMACÉUTICO ESPECIALISTA en bioquímica clínica"
"567210041108","FARMACÉUTICO ESPECIALISTA en microbiología y parasitología"
"567210041111","FARMACÉUTICO ESPECIALISTA en sanidad ambiental y salud pública"
"567210041201","MÉDICO ESPECIALISTA en alergología"
"567210041202","MÉDICO ESPECIALISTA en análisis clínicos"
"567210041203","MÉDICO ESPECIALISTA en anatomía patológica"
"567210041204","MÉDICO ESPECIALISTA en anestesiología y reanimación"
"567210041205","MÉDICO ESPECIALISTA en angiología y cirugía vascular"
"567210041206","MÉDICO ESPECIALISTA en aparato digestivo"
"567210041207","MÉDICO ESPECIALISTA en bioquímica clínica"
"567210041208","MÉDICO ESPECIALISTA en cardiología"
"567210041209","MÉDICO ESPECIALISTA en cirugía cardiovascular"
"567210041210","MÉDICO ESPECIALISTA en cirugía general y del aparato digestivo"
"567210041211","MÉDICO ESPECIALISTA en cirugía oral y maxilofacial"
"567210041212","MÉDICO ESPECIALISTA en cirugía ortopédica y traumatología"
"567210041213","MÉDICO ESPECIALISTA en cirugía pediátrica"
"567210041214","MÉDICO ESPECIALISTA en cirugía plástica, estética y reparadora"
"567210041215","MÉDICO ESPECIALISTA en cirugía torácica"
"567210041216","MÉDICO ESPECIALISTA en dermatología médico-quirúrgica y venereología"
"567210041217","MÉDICO ESPECIALISTA en endocrinología y nutrición"
"567210041218","MÉDICO ESPECIALISTA en estomatología"
"567210041219","MÉDICO ESPECIALISTA en farmacología clínica"
"567210041220","MÉDICO ESPECIALISTA en geriatría"
"567210041221","MÉDICO ESPECIALISTA en hematología y hemoterapia"
"567210041222","MÉDICO ESPECIALISTA en hidrología médica"
"567210041223","MÉDICO ESPECIALISTA en inmunología"
"567210041224","MÉDICO ESPECIALISTA en medicina de la educación física y el deporte"
"567210041225","MÉDICO ESPECIALISTA en medicina del trabajo"
"567210041226","MÉDICO ESPECIALISTA en medicina familiar y comunitaria"
"567210041227","MÉDICO ESPECIALISTA en medicina física y rehabilitación"
"567210041228","MÉDICO ESPECIALISTA en medicina intensiva"
"567210041229","MÉDICO ESPECIALISTA en medicina interna"
"567210041230","MÉDICO ESPECIALISTA en medicina legal y forense"
"567210041231","MÉDICO ESPECIALISTA en medicina nuclear"
"567210041232","MÉDICO ESPECIALISTA en medicina preventiva y de salud pública"
"567210041233","MÉDICO ESPECIALISTA en microbiología y parasitología"
"567210041234","MÉDICO ESPECIALISTA en nefrología"
"567210041235","MÉDICO ESPECIALISTA en neumología"
"567210041236","MÉDICO ESPECIALISTA en neurocirugía"
"567210041237","MÉDICO ESPECIALISTA en neurofisiología clínica"
"567210041238","MÉDICO ESPECIALISTA en neurología"
"567210041239","MÉDICO ESPECIALISTA en obstetricia y ginecología"
"567210041240","MÉDICO ESPECIALISTA en oftalmología"
"567210041241","MÉDICO ESPECIALISTA en oncología médica"
"567210041242","MÉDICO ESPECIALISTA en oncología radioterápica"
"567210041243","MÉDICO ESPECIALISTA en otorrinolaringología"
"567210041244","MÉDICO ESPECIALISTA en pediatría y sus áreas específicas"
"567210041245","MÉDICO ESPECIALISTA en psiquiatría"
"567210041246","MÉDICO ESPECIALISTA en radiodiagnóstico"
"567210041247","MÉDICO ESPECIALISTA en reumatología"
"567210041248","MÉDICO ESPECIALISTA en urología"
"567210052101","BIÓLOGO ESPECIALISTA en análisis clínicos"
"567210052102","BIÓLOGO ESPECIALISTA en bioquímica clínica"
"567210052103","BIÓLOGO ESPECIALISTA en inmunología"
"567210052104","BIÓLOGO ESPECIALISTA en microbiología y parasitología"
"567210053501","QUÍMICO ESPECIALISTA en análisis clínicos"
"567210053502","QUÍMICO ESPECIALISTA en bioquímica clínica"
"567210053503","QUÍMICO ESPECIALISTA en microbiología y parasitología"
"567230042101","ENFERMERO ESPECIALISTA en Enfermería de CuidadosMédico-Quir?rgicos"
"567230042102","ENFERMERO ESPECIALISTA en Enfermería Familiar y Comunitaria"
"567230042103","ENFERMERO ESPECIALISTA en Enfermería Geriátrica"
"567230042104","ENFERMERO ESPECIALISTA en Enfermería Obstétrico-Ginecológica(Matrona)"
"567230042105","ENFERMERO ESPECIALISTA en Enfermería Pediátrica"
"567230042106","ENFERMERO ESPECIALISTA en Enfermería de Salud Mental"
"567230042107","ENFERMERO ESPECIALISTA en Enfermería del Trabajo"
"567250041110","FARMACÉUTICO ESPECIALISTA en radiofarmacia"
"567250052105","BIÓLOGO ESPECIALISTA en radiofarmacia"
"567250053301","FÍSICO ESPECIALISTA en radiofísica hospitalaria"
"567250053504","QUÍMICO ESPECIALISTA en radiofarmacia"
"567260041109","FARMACÉUTICO ESPECIALISTA en nutrición y dietética"
"567270041102","FARMACÉUTICO ESPECIALISTA en análisis y control de medicamentos y drogas"
"567270041104","FARMACÉUTICO ESPECIALISTA en farmacia hospitalaria"
"591400066301","GRADO en Educación Social"
"591420063101","GRADO en Pedagogía"
"591430063301","GRADO en Educación Infantil"
"591430063302","GRADO en Educación Primaria"
"591430063303","GRADO en Maestro de Educación Infantil"
"591430063304","GRADO en Maestro de Educación Primaria"
